"","...1","run_ID","model","prompt_method","t","stimulus","setting","X","Q","A","A_clean","R","failsafe","setup"
"196",19,"2024-04-16_13-40_gpt-4_t-1_base_few_shot_fr_low","gpt-4","base_few_shot",1,7,1,"AI",1,"100% of the time",100,"Brian needs to get off the train at his stop in order to reach his destination, so he does this every time he takes the train.",NA,"low"
"197",20,"2024-04-16_13-40_gpt-4_t-1_base_few_shot_fr_low","gpt-4","base_few_shot",1,8,1,"AI",1,"100% of the time",100,"As a software engineer who works at a company, Laura needs to leave the house to go to work. Therefore, she will always need her house keys to lock the door behind her and to be able to get back in.",NA,"low"
"198",21,"2024-04-16_13-40_gpt-4_t-1_base_few_shot_fr_low","gpt-4","base_few_shot",1,9,1,"AI",1,"90% of the time",90,"It's common for people to get examined by a doctor when they go to a medical practice. Therefore, it's likely that most of the times when Bruce goes, he gets examined by the doctor.",NA,"low"
"199",0,"2024-04-16_13-48_gpt-4_t-1_few_shot_fr_opposite_mixed","gpt-4","few_shot",1,1,3,"AI",1,"100% of the time",100,"The act of paying the cashier when purchasing groceries is a common practice and an expectation when shopping. The fact that Susan mentioned it seems to be more conversational filler than a commentary on surprising behavior.",NA,"op_mixed"
"200",1,"2024-04-16_13-48_gpt-4_t-1_few_shot_fr_opposite_mixed","gpt-4","few_shot",1,1,5,"AI",1,"100% of the time",100,"By default, we expect individuals to pay the cashier when buying groceries, as this is both the socially and legally accepted behavior. The fact that Susan does not mention anything about John paying during her discussion with Peter suggests that it is a routine action.",NA,"op_mixed"
"201",2,"2024-04-16_13-48_gpt-4_t-1_few_shot_fr_opposite_mixed","gpt-4","few_shot",1,10,3,"AI",1,"80% of the time",80,"The phrase ""she used shampoo"" implies that this is something noteworthy, hence it is not something she does every time she washes her hair. Yet, since she has beautiful hair and pays a lot of attention to it, she likely uses shampoo very often.",NA,"op_mixed"
"202",3,"2024-04-16_13-48_gpt-4_t-1_few_shot_fr_opposite_mixed","gpt-4","few_shot",1,10,5,"AI",1,"90% of the time",90,"As Olivia pays a lot of attention to her hair, it can be inferred that she probably uses shampoo most of the time when washing her hair, as this is standard care procedure. However, since specific mention of using shampoo does not occur in this context, some uncertainty remains.",NA,"op_mixed"
"203",4,"2024-04-16_13-48_gpt-4_t-1_few_shot_fr_opposite_mixed","gpt-4","few_shot",1,11,3,"AI",1,"90% of the time",90,"The act of jumping out of the plane is an integral part of skydiving. However, the fact that Stella specifically mentioned this to Don may indicate that Jared doesn't always participate in the jump, perhaps due to anxiety or other factors.",NA,"op_mixed"
"204",5,"2024-04-16_13-48_gpt-4_t-1_few_shot_fr_opposite_mixed","gpt-4","few_shot",1,11,5,"AI",1,"90% of the time",90,"It's assumed that during skydiving courses, jumping out of a plane is a primary activity, and Jared would do it almost every time. Stella mentioning that Jared was the first to jump suggests that he typically isn't, so it doesn't probably happen all the time.",NA,"op_mixed"
"205",6,"2024-04-16_13-48_gpt-4_t-1_few_shot_fr_opposite_mixed","gpt-4","few_shot",1,12,3,"AI",1,"80% of the time",80,"Given Amy enjoys writing letters and tends to do it frequently, it's likely she also mails them quite regularly. However, Steve's comment to Michelle signifies that Amy mailing the letter might not be her usual practice, hence it might not happen every time.",NA,"op_mixed"
"206",7,"2024-04-16_13-48_gpt-4_t-1_few_shot_fr_opposite_mixed","gpt-4","few_shot",1,12,5,"AI",1,"90% of the time",90,"Amy's habit of writing letters, especially around holidays, implies that she usually mails them. Steve telling Michelle about the expensive stationery indicates that it's unusual, not that she didn't send the letter.",NA,"op_mixed"
"207",8,"2024-04-16_13-48_gpt-4_t-1_few_shot_fr_opposite_mixed","gpt-4","few_shot",1,13,3,"AI",1,"95% of the time",95,"Adam mentioning walking to the bus stop implies he commonly does it, since walking is a usual part of taking the bus, especially if the stop is close to his house.",NA,"op_mixed"
"208",9,"2024-04-16_13-48_gpt-4_t-1_few_shot_fr_opposite_mixed","gpt-4","few_shot",1,13,5,"AI",1,"95% of the time",95,"The context suggests that Adam routinely uses the bus to commute to work, and that the bus stop is within walking distance. Therefore, it's likely that he almost always walks to the bus stop.",NA,"op_mixed"
"209",10,"2024-04-16_13-48_gpt-4_t-1_few_shot_fr_opposite_mixed","gpt-4","few_shot",1,14,3,"AI",1,"70% of the time",70,"The fact that Esther mentions trying something on implies it's not something she always does when clothes shopping. However, since it's normal for people to try clothes on before buying, it's likely she does this quite often.",NA,"op_mixed"
"210",11,"2024-04-16_13-48_gpt-4_t-1_few_shot_fr_opposite_mixed","gpt-4","few_shot",1,14,5,"AI",1,"80% of the time",80,"Since Esther often goes clothes shopping and enjoys it, it is likely that she often tries on clothes, as this is a common behavior during shopping. However, because it's not specifically talked about, it's hard to say this happens every time, hence the 80%.",NA,"op_mixed"
"211",12,"2024-04-16_13-48_gpt-4_t-1_few_shot_fr_opposite_mixed","gpt-4","few_shot",1,15,3,"AI",1,"100% of the time",100,"Boiling pasta in water is the standard procedure for cooking pasta. The fact that Nick pointed it out may indicate he was just engaging in conversation or was highlighting a basic step in his cooking process.",NA,"op_mixed"
"212",13,"2024-04-16_13-48_gpt-4_t-1_few_shot_fr_opposite_mixed","gpt-4","few_shot",1,15,5,"AI",1,"90% of the time",90,"Boiling pasta is a fundamental step in most pasta dishes, making it the likely method Nick uses the majority of the time when preparing his meals. The conversation with Clara doesn't provide any explicit information to suggest otherwise.",NA,"op_mixed"
"213",14,"2024-04-16_13-48_gpt-4_t-1_few_shot_fr_opposite_mixed","gpt-4","few_shot",1,16,3,"AI",1,"95% of the time",95,"Preheating the oven is a common procedure in baking and given Grace's interest in baking, it is likely that she does it almost all of the time. Her mentioning it to Kyle may be more about educating him or sharing her baking techniques rather than reflecting her deviation from regular practices.",NA,"op_mixed"
"214",15,"2024-04-16_13-48_gpt-4_t-1_few_shot_fr_opposite_mixed","gpt-4","few_shot",1,16,5,"AI",1,"95% of the time",95,"Preheating the oven is a common practice in baking, which Grace likely follows frequently. This common practice is not mentioned in the conversation, so it's reasonable to assume she does it most of the time.",NA,"op_mixed"
"215",16,"2024-04-16_13-48_gpt-4_t-1_few_shot_fr_opposite_mixed","gpt-4","few_shot",1,17,3,"AI",1,"95% of the time",95,"It is common for people to carry their cell phones with them when traveling, especially by plane. However, Greg specifically mentioned it to Helen, which may indicate that, albeit rarely, he might sometimes not take it.",NA,"op_mixed"
"216",17,"2024-04-16_13-48_gpt-4_t-1_few_shot_fr_opposite_mixed","gpt-4","few_shot",1,17,5,"AI",1,"90% of the time",90,"The context doesn't specifically mention Greg's phone, but as a frequent traveler and conference attendee, it's reasonable to assume that Greg usually carries his cellphone with him for communication and work purposes.",NA,"op_mixed"
"217",18,"2024-04-16_13-48_gpt-4_t-1_few_shot_fr_opposite_mixed","gpt-4","few_shot",1,18,3,"AI",1,"90% of the time",90,"Given that Sandy cuts her own hair, using scissors would be the most common tool. However, the fact that she specifically stated she used scissors might suggest that occasionally she uses alternatives, hence the percentage is not 100%.",NA,"op_mixed"
"218",19,"2024-04-16_13-48_gpt-4_t-1_few_shot_fr_opposite_mixed","gpt-4","few_shot",1,18,5,"AI",1,"100% of the time",100,"Scissors are the common tool to cut hair, especially considering the comment about cutting it shorter than intended suggests she uses a tool that allows for incremental changes in length. There is no indication in the context provided that she uses a different tool.",NA,"op_mixed"
"219",20,"2024-04-16_13-48_gpt-4_t-1_few_shot_fr_opposite_mixed","gpt-4","few_shot",1,19,3,"AI",1,"100% of the time",100,"Since Henry is going to a photography exhibit, it's highly likely that he would always look at the photographs. There's no reason to attend such an exhibit without looking at the content.",NA,"op_mixed"
"220",21,"2024-04-16_13-48_gpt-4_t-1_few_shot_fr_opposite_mixed","gpt-4","few_shot",1,19,5,"AI",1,"100% of the time",100,"Henry's interest in art exhibitions and specifically mentioning he went to a photo exhibit suggests that he regularly looks at photographs when attending such exhibits. That is a typical behavior at a photo exhibit.",NA,"op_mixed"
"221",22,"2024-04-16_13-48_gpt-4_t-1_few_shot_fr_opposite_mixed","gpt-4","few_shot",1,2,3,"AI",1,"90% of the time",90,"As a journalist who often goes to restaurants, it's reasonable to assume that Mary mostly eats there. However, the fact David specifically mentioned to Sally that Mary ate at the Chinese place suggests that there are times when she does not eat.",NA,"op_mixed"
"222",23,"2024-04-16_13-48_gpt-4_t-1_few_shot_fr_opposite_mixed","gpt-4","few_shot",1,2,5,"AI",1,"95% of the time",95,"It is common for people to eat when they go to restaurants. The comment about Mary being allowed to see the kitchen is surprising or unusual, which is why it's mentioned, but it doesn't provide information on Mary usually eating or not when she goes to restaurants.",NA,"op_mixed"
"223",24,"2024-04-16_13-48_gpt-4_t-1_few_shot_fr_opposite_mixed","gpt-4","few_shot",1,20,3,"AI",1,"90% of the time",90,"Locking cars is general practice for security purposes and considering that Helen drives often to work, she's likely to lock her car. However, explicitly mentioning it to Peter might suggest she forgets sometimes.",NA,"op_mixed"
"224",25,"2024-04-16_13-48_gpt-4_t-1_few_shot_fr_opposite_mixed","gpt-4","few_shot",1,20,5,"AI",1,"90% of the time",90,"The majority of car users tend to lock their cars after parking as a security measure, but since it was not specifically mentioned in the context, we cannot say it is a 100% certainty.",NA,"op_mixed"
"225",26,"2024-04-16_13-48_gpt-4_t-1_few_shot_fr_opposite_mixed","gpt-4","few_shot",1,21,3,"AI",1,"90% of the time",90,"While not stated explicitly, the fact he mentioned choosing his own toppings to Stephanie suggests that this is a common part of his pizza-ordering process, even though there could be times when he chooses pre-made combinations.",NA,"op_mixed"
"226",27,"2024-04-16_13-48_gpt-4_t-1_few_shot_fr_opposite_mixed","gpt-4","few_shot",1,21,5,"AI",1,"90% of the time",90,"The story explains that Gary orders pizza often but does not imply anything about his choices regarding toppings. As it's common when regularly ordering pizza to have a preference for toppings, Gary likely chooses them most of the time.",NA,"op_mixed"
"227",28,"2024-04-16_13-48_gpt-4_t-1_few_shot_fr_opposite_mixed","gpt-4","few_shot",1,22,3,"AI",1,"90% of the time",90,"Julia likely rinses the dishes most of the time, as rinsing is a common part of washing dishes. However, the fact that she specifically mentions it to Justin implies that she might occasionally forget to do so.",NA,"op_mixed"
"228",29,"2024-04-16_13-48_gpt-4_t-1_few_shot_fr_opposite_mixed","gpt-4","few_shot",1,22,5,"AI",1,"90% of the time",90,"Since rinsing dishes is a common step in washing them, and Julia is considerate about keeping the shared spaces clean, it is likely she often rinses the dishes. However, her emphasizing the act of polishing might suggest she does not always take this additional step.",NA,"op_mixed"
"229",30,"2024-04-16_13-48_gpt-4_t-1_few_shot_fr_opposite_mixed","gpt-4","few_shot",1,23,3,"AI",1,"100% of the time",100,"It's unlikely that Emma would usually take books from the library without checking them out because it's generally against the rules of libraries and it would risk getting her library privileges revoked. Her comment to Tim was likely just clarifying how she obtained the books.",NA,"op_mixed"
"230",31,"2024-04-16_13-48_gpt-4_t-1_few_shot_fr_opposite_mixed","gpt-4","few_shot",1,23,5,"AI",1,"80% of the time",80,"Emma mentioning the library's exhibit to Tim in this situation implies that her visiting the exhibit isn't a regular occurrence. Therefore, she likely often gets books from the library without checking out their exhibit.",NA,"op_mixed"
"231",32,"2024-04-16_13-48_gpt-4_t-1_few_shot_fr_opposite_mixed","gpt-4","few_shot",1,24,3,"AI",1,"50% of the time",50,"Since Logan recently started doing his own laundry, he may still be learning the correct steps, including the use of detergent. His comment about using detergent could suggest that he doesn't always use it.",NA,"op_mixed"
"232",33,"2024-04-16_13-48_gpt-4_t-1_few_shot_fr_opposite_mixed","gpt-4","few_shot",1,24,5,"AI",1,"90% of the time",90,"Since Logan is new to doing his own laundry, he might still be figuring out the process. However, using detergent is a basic part of doing laundry, so he would likely use it most of the time, though he may sometimes forget.",NA,"op_mixed"
"233",34,"2024-04-16_13-48_gpt-4_t-1_few_shot_fr_opposite_mixed","gpt-4","few_shot",1,4,3,"AI",1,"60% of the time",60,"Don telling Beth that Jane bought a ticket makes me think that Jane doesn't always purchase her ticket, even though it's customary to do so. If she did, it wouldn't be noteworthy enough to mention.",NA,"op_mixed"
"234",35,"2024-04-16_13-48_gpt-4_t-1_few_shot_fr_opposite_mixed","gpt-4","few_shot",1,4,5,"AI",1,"100% of the time",100,"The context doesn't provide any information to suggest that Jane doesn't always buy a ticket when taking the subway. Given that buying a ticket is the standard behavior for using public transit, it's reasonable to assume she does this all the time.",NA,"op_mixed"
"235",36,"2024-04-16_13-48_gpt-4_t-1_few_shot_fr_opposite_mixed","gpt-4","few_shot",1,5,3,"AI",1,"90% of the time",90,"While closing the fuel cap is something drivers commonly do after fueling up, the fact that Annie mentioned it to Sean suggests it doesn't always happen with Rick. It seems to be an infrequent oversight rather than the norm.",NA,"op_mixed"
"236",37,"2024-04-16_13-48_gpt-4_t-1_few_shot_fr_opposite_mixed","gpt-4","few_shot",1,5,5,"AI",1,"100% of the time",100,"This common behavior is not explicitly mentioned or implied in the context and we would usually expect someone to close their fuel cap after fueling up. It can be seen as a standard and crucial safety measure.",NA,"op_mixed"
"237",38,"2024-04-16_13-48_gpt-4_t-1_few_shot_fr_opposite_mixed","gpt-4","few_shot",1,7,3,"AI",1,"95% of the time",95,"Given that Brian takes the train most mornings and it's his primary mode of commuting, it's highly likely that he gets off at his stop regularly. However, Rachel's comment indicates that it may not be a certainty every time.",NA,"op_mixed"
"238",39,"2024-04-16_13-48_gpt-4_t-1_few_shot_fr_opposite_mixed","gpt-4","few_shot",1,7,5,"AI",1,"100% of the time",100,"Despite Rachel mentioning that Brian was running late, the context does not offer any suggestion that Brian does not usually get off at his stop when taking the train. Therefore, we can safely assume that he does this every time he takes the train.",NA,"op_mixed"
"239",40,"2024-04-16_13-48_gpt-4_t-1_few_shot_fr_opposite_mixed","gpt-4","few_shot",1,8,3,"AI",1,"80% of the time",80,"It seems likely that Laura would often take her house keys when leaving for work, as most people do. However, the fact that Dustin mentioned this action implies that she might forget to do so every now and then.",NA,"op_mixed"
"240",41,"2024-04-16_13-48_gpt-4_t-1_few_shot_fr_opposite_mixed","gpt-4","few_shot",1,8,5,"AI",1,"90% of the time",90,"Considering Laura usually leaves for work in the morning, it's logical to assume she would often take her house keys. However, it was not specifically mentioned in the context, so the percentage isn't 100%.",NA,"op_mixed"
"241",42,"2024-04-16_13-48_gpt-4_t-1_few_shot_fr_opposite_mixed","gpt-4","few_shot",1,9,3,"AI",1,"90% of the time",90,"People usually go to the medical practice to get examined by a doctor. However, Sarah's comment implies that this might not always happen when Bruce goes there, hence, a small degree of uncertainty.",NA,"op_mixed"
"242",43,"2024-04-16_13-48_gpt-4_t-1_few_shot_fr_opposite_mixed","gpt-4","few_shot",1,9,5,"AI",1,"80% of the time",80,"When people go to a medical practice, they usually get examined, but Sarah mentioning the heart rate monitor suggests that Bruce might not usually have such a comprehensive examination. Therefore, the percentage could be less than 100% but still high.",NA,"op_mixed"
"243",0,"2024-04-16_13-48_gpt-4_t-1_base_few_shot_fr_opposite_mixed","gpt-4","base_few_shot",1,1,1,"AI",1,"100% of the time",100,"It's universally accepted that in order to take the groceries home from the store, one has to pay for them. Therefore, John pays the cashier every time he goes shopping.",NA,"op_mixed"
"244",1,"2024-04-16_13-48_gpt-4_t-1_base_few_shot_fr_opposite_mixed","gpt-4","base_few_shot",1,10,1,"AI",1,"100% of the time",100,"Shampoo is commonly used in the hair washing process and since Olivia pays a lot of attention to her hair, she likely uses shampoo every time she washes it.",NA,"op_mixed"
"245",2,"2024-04-16_13-48_gpt-4_t-1_base_few_shot_fr_opposite_mixed","gpt-4","base_few_shot",1,11,1,"AI",1,"100% of the time",100,"Skydiving by definition involves jumping out of an airplane. Therefore, when Jared goes skydiving, he would always jump out of the plane.",NA,"op_mixed"
"246",3,"2024-04-16_13-48_gpt-4_t-1_base_few_shot_fr_opposite_mixed","gpt-4","base_few_shot",1,12,1,"AI",1,"95% of the time",95,"Typically, the main purpose of writing letters, especially to close ones, is to send them. Therefore, Amy likely mails most of her written letters, but there could be the occasional one she decides not to send after writing.",NA,"op_mixed"
"247",4,"2024-04-16_13-48_gpt-4_t-1_base_few_shot_fr_opposite_mixed","gpt-4","base_few_shot",1,13,1,"AI",1,"100% of the time",100,"As it is mentioned that the bus stop is a few blocks away from his house, and since he usually takes the bus to work, he must walk to the bus stop every time he takes the bus in the morning.",NA,"op_mixed"
"248",5,"2024-04-16_13-48_gpt-4_t-1_base_few_shot_fr_opposite_mixed","gpt-4","base_few_shot",1,14,1,"AI",1,"70% of the time",70,"Considering Esther enjoys clothes shopping, it is likely that she would often try on clothes before buying them, but we cannot assume she does this every single time, as not all shopping involves trying items on.",NA,"op_mixed"
"249",6,"2024-04-16_13-48_gpt-4_t-1_base_few_shot_fr_opposite_mixed","gpt-4","base_few_shot",1,15,1,"AI",1,"100% of the time",100,"Boiling water and cooking the pasta in it is a quintessential step in preparing pasta dishes. Hence, anyone preparing pasta dishes, including Nick, would do this every single time.",NA,"op_mixed"
"250",7,"2024-04-16_13-48_gpt-4_t-1_base_few_shot_fr_opposite_mixed","gpt-4","base_few_shot",1,16,1,"AI",1,"90% of the time",90,"Preheating the oven is a key step in many baking recipes to achieve optimal results, so someone who enjoys baking like Grace probably does it most of the time.",NA,"op_mixed"
"251",8,"2024-04-16_13-48_gpt-4_t-1_base_few_shot_fr_opposite_mixed","gpt-4","base_few_shot",1,17,1,"AI",1,"100% of the time",100,"In this era of technology, a cell phone has become an essential item for travel, especially on planes for entertainment and communication, so it's likely that Greg brings his cell phone every time he travels by air.",NA,"op_mixed"
"252",9,"2024-04-16_13-48_gpt-4_t-1_base_few_shot_fr_opposite_mixed","gpt-4","base_few_shot",1,18,1,"AI",1,"100% of the time",100,"Scissors are the most common tool for cutting hair. Since Sandy is cutting her own hair, she almost certainly would use scissors every time.",NA,"op_mixed"
"253",10,"2024-04-16_13-48_gpt-4_t-1_base_few_shot_fr_opposite_mixed","gpt-4","base_few_shot",1,19,1,"AI",1,"100% of the time",100,"Going to a photo exhibit implies the intention to look at photographs. Therefore, Henry will likely look at photography each time he goes to a photo exhibit.",NA,"op_mixed"
"254",11,"2024-04-16_13-48_gpt-4_t-1_base_few_shot_fr_opposite_mixed","gpt-4","base_few_shot",1,2,1,"AI",1,"95% of the time",95,"As a journalist who often goes to restaurants after her interviews, it is reasonable to assume Mary usually eats while there. It's however possible that on some occasions, she just gets a drink or meets with someone, without necessarily having a meal.",NA,"op_mixed"
"255",12,"2024-04-16_13-48_gpt-4_t-1_base_few_shot_fr_opposite_mixed","gpt-4","base_few_shot",1,20,1,"AI",1,"95% of the time",95,"Given that she drove to work, it would make logical sense to lock the car upon arrival for security reasons. Most people lock their cars after parking, so it is safe to presume Helen would do so nearly every time.",NA,"op_mixed"
"256",13,"2024-04-16_13-48_gpt-4_t-1_base_few_shot_fr_opposite_mixed","gpt-4","base_few_shot",1,21,1,"AI",1,"95% of the time",95,"Most people prefer to customize their pizza order with their favourite toppings rather than ordering a plain pizza. It's likely that Gary does so nearly every time he orders pizza.",NA,"op_mixed"
"257",14,"2024-04-16_13-48_gpt-4_t-1_base_few_shot_fr_opposite_mixed","gpt-4","base_few_shot",1,22,1,"AI",1,"95% of the time",95,"Rinsing dishes is usually part of the washing process so it's likely Julia often does this to ensure cleanliness. However, she might sometimes forget or skip it when in a rush or distracted.",NA,"op_mixed"
"258",15,"2024-04-16_13-48_gpt-4_t-1_base_few_shot_fr_opposite_mixed","gpt-4","base_few_shot",1,23,1,"AI",1,"100% of the time",100,"In order to legally take books out of the library, they must be checked out. Therefore, Emma checks out the books every time she borrows them.",NA,"op_mixed"
"259",16,"2024-04-16_13-48_gpt-4_t-1_base_few_shot_fr_opposite_mixed","gpt-4","base_few_shot",1,24,1,"AI",1,"95% of the time",95,"Detergent is a key part of cleaning clothes during laundry and it's assumed that as a normal part of doing laundry, one would use it at all times, unless they forget or run out. So Logan is likely using detergent for most of his laundry loads.",NA,"op_mixed"
"260",17,"2024-04-16_13-48_gpt-4_t-1_base_few_shot_fr_opposite_mixed","gpt-4","base_few_shot",1,4,1,"AI",1,"100% of the time",100,"Given that you need a ticket to legally take the subway, Jane would always buy a ticket when taking the subway to avoid penalties for fare evasion.",NA,"op_mixed"
"261",18,"2024-04-16_13-48_gpt-4_t-1_base_few_shot_fr_opposite_mixed","gpt-4","base_few_shot",1,5,1,"AI",1,"100% of the time",100,"Closing the fuel cap is an essential part of the fueling process for vehicles to function properly and to avoid any safety hazards. Rick would likely always close the fuel cap after fueling up.",NA,"op_mixed"
"262",19,"2024-04-16_13-48_gpt-4_t-1_base_few_shot_fr_opposite_mixed","gpt-4","base_few_shot",1,7,1,"AI",1,"100% of the time",100,"It's assumed that Brian takes the train to get to a specific destination, which means he would get off at his stop every time he takes the train.",NA,"op_mixed"
"263",20,"2024-04-16_13-48_gpt-4_t-1_base_few_shot_fr_opposite_mixed","gpt-4","base_few_shot",1,8,1,"AI",1,"100% of the time",100,"Grabbing the house keys is commonly associated with leaving the house in order to secure it and gain future access. Therefore, it can be assumed Laura does this every time she goes to work.",NA,"op_mixed"
"264",21,"2024-04-16_13-48_gpt-4_t-1_base_few_shot_fr_opposite_mixed","gpt-4","base_few_shot",1,9,1,"AI",1,"80% of the time",80,"Bruce might go to the medical office for reasons other than a personal examination, such as picking up a document or accompanying another person. But given that he goes only every few years, it's likely that most of his visits involve him being checked by a doctor.",NA,"op_mixed"
